parent_channel,week_start,avg_gap_hours,gap_count
fashionscape,2024-02-26,75.54,2
fashionscape,2024-03-04,344.2,1
fashionscape,2024-03-18,43.8,6
fashionscape,2024-03-25,14.59,4
fashionscape,2024-04-08,608.73,1
fashionscape,2024-04-22,59.74,3
fashionscape,2024-04-29,74.93,3
fashionscape,2024-05-06,44.52,1
fashionscape,2024-05-20,475.52,1
fashionscape,2024-05-27,138.98,1
fashionscape,2024-06-03,43.41,4
fashionscape,2024-06-10,8.81,2
fashionscape,2024-06-24,658.4,1
fashionscape,2024-07-08,47.9,2
fashionscape,2024-07-15,17.55,1
fashionscape,2024-07-22,566.47,1
fashionscape,2024-08-05,79.3,2
fashionscape,2024-08-19,42.75,5
fashionscape,2024-08-26,53.5,3
fashionscape,2024-09-16,990.16,1
fashionscape,2024-10-07,0.0,1
fashionscape,2024-10-14,147.17,2
fashionscape,2024-10-21,1.78,1
fashionscape,2024-10-28,405.77,1
fashionscape,2024-11-18,700.38,1
fashionscape,2024-12-09,120.23,1
fashionscape,2024-12-16,355.9,1
fashionscape,2024-12-30,352.81,1
fashionscape,2025-01-06,12.37,2
fashionscape,2025-01-13,34.86,4
fashionscape,2025-01-20,350.95,1
fashionscape,2025-01-27,0.01,4
fashionscape,2025-02-03,19.56,7
fashionscape,2025-02-10,332.36,1
fashionscape,2025-02-17,6.52,1
fashionscape,2025-02-24,185.81,1
fashionscape,2025-03-03,64.88,3
fashionscape,2025-03-17,476.11,1
fashionscape,2025-03-24,0.05,4
fashionscape,2025-03-31,28.97,5
fashionscape,2025-04-07,76.46,3
fashionscape,2025-04-14,26.15,4
fashionscape,2025-04-28,640.3,1
fashionscape,2025-05-12,0.02,1
fashionscape,2025-05-19,28.03,9
fashionscape,2025-06-02,463.26,1
fashionscape,2025-06-16,156.32,1
fashionscape,2025-06-23,219.71,1
fashionscape,2025-07-14,925.76,1
fashionscape,2025-08-11,366.93,1
fashionscape,2025-08-18,32.02,2
fashionscape,2025-08-25,17.79,5
fashionscape,2025-09-08,545.39,1
fashionscape,2025-09-22,353.53,1
fashionscape,2025-10-06,132.61,1
fashionscape,2025-10-13,244.19,1
fashionscape,2025-10-20,41.56,2
fashionscape,2025-10-27,45.66,5
fashionscape,2025-11-03,21.79,4
fashionscape,2025-11-10,220.46,1
fashionscape,2025-11-17,7.49,23
fashionscape,2025-11-24,310.33,1
fashionscape,2025-12-01,44.42,1
fashionscape,2025-12-08,14.37,4
fashionscape,2025-12-15,288.08,1
fashionscape,2025-12-22,122.02,2
fashionscape,2025-12-29,0.01,1
fashionscape,2026-01-05,100.28,2
fashionscape,2026-01-12,175.77,1
fashionscape,2026-01-19,44.01,6
fashionscape,2026-01-26,124.06,1
fashionscape,2026-02-02,157.54,1
fashionscape,2026-02-09,107.75,2
fashionscape,2026-02-16,140.74,1
fashionscape,2026-02-23,77.7,2
fashionscape,2026-03-02,4.79,38
fashionscape,2026-03-16,308.03,1
fashionscape,2026-03-23,63.55,2
fashionscape,2026-03-30,232.07,1
fashionscape,2026-04-06,24.97,4
fashionscape,2026-04-13,63.5,3
fashionscape,2026-04-20,124.61,1
fashionscape,2026-05-04,495.48,1
fashionscape,2026-05-11,1.71,1
fashionscape,2026-05-18,110.0,2
fashionscape,2026-06-01,435.43,1
fashionscape,2026-06-08,5.72,16
fashionscape,2026-06-15,15.53,10
fashionscape,2026-06-22,68.96,2
general,2020-08-31,0.75,1
general,2020-09-07,382.47,1
general,2020-09-21,0.96,162
general,2020-09-28,0.16,1028
general,2020-10-05,0.2,863
general,2020-10-12,0.96,172
general,2020-10-19,0.88,191
general,2020-10-26,2.94,56
general,2020-11-02,1.48,110
general,2020-11-09,1.86,96
general,2020-11-16,0.32,516
general,2020-11-23,2.64,70
general,2020-11-30,0.32,474
general,2020-12-07,0.87,187
general,2020-12-14,0.75,231
general,2020-12-21,0.79,217
general,2020-12-28,1.17,139
general,2021-01-04,0.65,263
general,2021-01-11,0.61,274
general,2021-01-18,0.52,319
general,2021-01-25,1.29,132
general,2021-02-01,0.44,368
general,2021-02-08,0.55,315
general,2021-02-15,0.72,234
general,2021-02-22,0.74,227
general,2021-03-01,0.52,318
general,2021-03-08,0.19,895
general,2021-03-15,0.65,258
general,2021-03-22,0.55,283
general,2021-03-29,0.46,382
general,2021-04-05,0.64,269
general,2021-04-12,0.51,325
general,2021-04-19,0.46,365
general,2021-04-26,0.35,476
general,2021-05-03,0.6,279
general,2021-05-10,1.0,173
general,2021-05-17,1.13,148
general,2021-05-24,0.9,183
general,2021-05-31,0.44,379
general,2021-06-07,0.92,183
general,2021-06-14,0.36,466
general,2021-06-21,0.95,176
general,2021-06-28,0.67,255
general,2021-07-05,0.77,225
general,2021-07-12,0.41,400
general,2021-07-19,1.43,117
general,2021-07-26,1.29,131
general,2021-08-02,1.1,152
general,2021-08-09,0.72,230
general,2021-08-16,1.1,151
general,2021-08-23,1.22,141
general,2021-08-30,1.5,107
general,2021-09-06,0.58,301
general,2021-09-13,0.63,270
general,2021-09-20,0.53,320
general,2021-09-27,0.92,180
general,2021-10-04,0.57,294
general,2021-10-11,0.56,301
general,2021-10-18,0.63,268
general,2021-10-25,0.66,255
general,2021-11-01,0.86,193
general,2021-11-08,0.5,340
general,2021-11-15,0.47,360
general,2021-11-22,0.53,314
general,2021-11-29,0.92,179
general,2021-12-06,0.28,609
general,2021-12-13,0.58,290
general,2021-12-20,0.61,269
general,2021-12-27,0.58,297
general,2022-01-03,0.9,185
general,2022-01-10,0.97,175
general,2022-01-17,0.38,437
general,2022-01-24,0.83,203
general,2022-01-31,1.75,97
general,2022-02-07,0.63,264
general,2022-02-14,0.78,215
general,2022-02-21,1.58,105
general,2022-02-28,0.37,467
general,2022-03-07,0.68,247
general,2022-03-14,0.69,246
general,2022-03-21,0.93,177
general,2022-03-28,0.93,182
general,2022-04-04,2.58,72
general,2022-04-11,2.58,59
general,2022-04-18,2.45,70
general,2022-04-25,2.69,61
general,2022-05-02,1.29,129
general,2022-05-09,0.81,210
general,2022-05-16,1.06,151
general,2022-05-23,1.43,124
general,2022-05-30,0.85,199
general,2022-06-06,0.71,237
general,2022-06-13,1.48,114
general,2022-06-20,0.92,181
general,2022-06-27,1.0,168
general,2022-07-04,2.08,81
general,2022-07-11,1.03,161
general,2022-07-18,0.96,166
general,2022-07-25,1.46,123
general,2022-08-01,1.01,167
general,2022-08-08,1.46,113
general,2022-08-15,0.92,187
general,2022-08-22,1.84,90
general,2022-08-29,1.3,129
general,2022-09-05,1.03,164
general,2022-09-12,1.29,130
general,2022-09-19,1.42,117
general,2022-09-26,1.5,113
general,2022-10-03,2.09,81
general,2022-10-10,1.88,87
general,2022-10-17,1.01,171
general,2022-10-24,0.41,407
general,2022-10-31,1.1,148
general,2022-11-07,0.91,188
general,2022-11-14,1.44,117
general,2022-11-21,0.52,327
general,2022-11-28,0.7,234
general,2022-12-05,0.93,186
general,2022-12-12,0.78,214
general,2022-12-19,0.86,194
general,2022-12-26,1.19,143
general,2023-01-02,1.6,104
general,2023-01-09,0.9,187
general,2023-01-16,1.17,145
general,2023-01-23,0.76,220
general,2023-01-30,0.54,295
general,2023-02-06,3.23,55
general,2023-02-13,0.77,217
general,2023-02-20,0.37,465
general,2023-02-27,0.78,210
general,2023-03-06,0.83,205
general,2023-03-13,0.37,450
general,2023-03-20,0.67,252
general,2023-03-27,0.56,299
general,2023-04-03,0.41,421
general,2023-04-10,0.56,315
general,2023-04-17,1.9,81
general,2023-04-24,0.58,286
general,2023-05-01,0.77,222
general,2023-05-08,1.2,141
general,2023-05-15,0.78,216
general,2023-05-22,1.07,157
general,2023-05-29,1.4,121
general,2023-06-05,1.77,92
general,2023-06-12,1.82,97
general,2023-06-19,1.03,160
general,2023-06-26,0.24,704
general,2023-07-03,0.58,288
general,2023-07-10,0.97,173
general,2023-07-17,1.27,132
general,2023-07-24,1.88,100
general,2023-07-31,1.05,132
general,2023-08-07,2.91,61
general,2023-08-14,1.15,145
general,2023-08-21,0.74,227
general,2023-08-28,1.01,163
general,2023-09-04,1.92,91
general,2023-09-11,1.32,127
general,2023-09-18,0.62,271
general,2023-09-25,0.5,330
general,2023-10-02,0.53,318
general,2023-10-09,0.45,377
general,2023-10-16,0.38,441
general,2023-10-23,0.51,333
general,2023-10-30,0.6,279
general,2023-11-06,0.38,443
general,2023-11-13,0.39,429
general,2023-11-20,0.58,291
general,2023-11-27,0.6,275
general,2023-12-04,0.97,177
general,2023-12-11,0.92,184
general,2023-12-18,1.4,118
general,2023-12-25,1.04,161
general,2024-01-01,1.5,117
general,2024-01-08,0.42,388
general,2024-01-15,0.49,350
general,2024-01-22,0.66,249
general,2024-01-29,1.09,154
general,2024-02-05,0.67,251
general,2024-02-12,1.15,146
general,2024-02-19,1.46,115
general,2024-02-26,2.05,86
general,2024-03-04,1.86,90
general,2024-03-11,0.58,269
general,2024-03-18,0.87,197
general,2024-03-25,1.42,118
general,2024-04-01,0.9,182
general,2024-04-08,1.02,169
general,2024-04-15,0.81,207
general,2024-04-22,0.76,211
general,2024-04-29,0.68,258
general,2024-05-06,1.34,131
general,2024-05-13,1.17,137
general,2024-05-20,1.69,109
general,2024-05-27,0.17,928
general,2024-06-03,0.26,632
general,2024-06-10,1.23,134
general,2024-06-17,0.86,198
general,2024-06-24,0.98,172
general,2024-07-01,0.96,177
general,2024-07-08,0.84,203
general,2024-07-15,0.39,424
general,2024-07-22,0.52,316
general,2024-07-29,1.62,107
general,2024-08-05,0.78,192
general,2024-08-12,1.14,162
general,2024-08-19,0.94,179
general,2024-08-26,0.92,179
general,2024-09-02,1.11,154
general,2024-09-09,0.79,208
general,2024-09-16,2.42,69
general,2024-09-23,0.94,183
general,2024-09-30,0.93,181
general,2024-10-07,1.58,106
general,2024-10-14,1.79,94
general,2024-10-21,1.25,136
general,2024-10-28,0.84,197
general,2024-11-04,0.56,300
general,2024-11-11,0.61,276
general,2024-11-18,1.68,99
general,2024-11-25,3.65,45
general,2024-12-02,2.16,81
general,2024-12-09,1.93,85
general,2024-12-16,2.68,62
general,2024-12-23,1.59,108
general,2024-12-30,4.15,36
general,2025-01-06,3.06,61
general,2025-01-13,0.55,303
general,2025-01-20,1.66,100
general,2025-01-27,2.04,82
general,2025-02-03,1.26,135
general,2025-02-10,0.89,188
general,2025-02-17,2.48,68
general,2025-02-24,1.18,145
general,2025-03-03,1.5,111
general,2025-03-10,1.82,92
general,2025-03-17,1.16,142
general,2025-03-24,1.37,125
general,2025-03-31,0.94,180
general,2025-04-07,1.13,148
general,2025-04-14,0.86,199
general,2025-04-21,1.3,130
general,2025-04-28,1.82,91
general,2025-05-05,1.15,145
general,2025-05-12,2.06,81
general,2025-05-19,1.33,124
general,2025-05-26,0.66,259
general,2025-06-02,0.86,197
general,2025-06-09,0.51,328
general,2025-06-16,0.5,336
general,2025-06-23,1.15,144
general,2025-06-30,0.78,217
general,2025-07-07,1.84,92
general,2025-07-14,1.97,85
general,2025-07-21,0.94,179
general,2025-07-28,1.27,131
general,2025-08-04,1.91,84
general,2025-08-11,2.11,83
general,2025-08-18,1.0,167
general,2025-08-25,1.2,140
general,2025-09-01,1.0,169
general,2025-09-08,0.55,307
general,2025-09-15,1.66,100
general,2025-09-22,0.88,192
general,2025-09-29,1.63,102
general,2025-10-06,0.75,227
general,2025-10-13,0.69,244
general,2025-10-20,0.77,219
general,2025-10-27,1.01,169
general,2025-11-03,1.01,167
general,2025-11-10,0.62,271
general,2025-11-17,1.18,141
general,2025-11-24,1.78,95
general,2025-12-01,0.88,187
general,2025-12-08,0.3,554
general,2025-12-15,1.5,114
general,2025-12-22,0.45,340
general,2025-12-29,0.82,221
general,2026-01-05,0.5,333
general,2026-01-12,1.21,140
general,2026-01-19,1.75,96
general,2026-01-26,1.75,96
general,2026-02-02,1.19,142
general,2026-02-09,0.45,365
general,2026-02-16,1.0,172
general,2026-02-23,0.85,173
general,2026-03-02,2.5,72
general,2026-03-09,0.96,181
general,2026-03-16,2.3,79
general,2026-03-23,1.2,127
general,2026-03-30,2.6,65
general,2026-04-06,2.13,78
general,2026-04-13,1.23,138
general,2026-04-20,4.81,35
general,2026-04-27,2.92,60
general,2026-05-04,2.88,56
general,2026-05-11,2.04,71
general,2026-05-18,5.81,33
general,2026-05-25,1.26,132
general,2026-06-01,1.18,154
general,2026-06-08,1.76,89
general,2026-06-15,1.03,162
general,2026-06-22,0.29,577
general,2026-06-29,0.68,246
general,2026-07-06,0.54,314
general,2026-07-13,0.65,140
general-leftist-stuff,2020-09-21,6.78,1
general-leftist-stuff,2020-09-28,2.44,68
general-leftist-stuff,2020-10-05,1.0,169
general-leftist-stuff,2020-10-12,9.65,19
general-leftist-stuff,2020-10-19,1.97,76
general-leftist-stuff,2020-10-26,1.42,131
general-leftist-stuff,2020-11-02,1.99,71
general-leftist-stuff,2020-11-09,16.79,10
general-leftist-stuff,2020-11-16,11.21,22
general-leftist-stuff,2020-11-23,2.26,41
general-leftist-stuff,2020-11-30,2.16,81
general-leftist-stuff,2020-12-07,1.73,94
general-leftist-stuff,2020-12-14,3.75,65
general-leftist-stuff,2020-12-21,99.21,1
general-leftist-stuff,2020-12-28,6.41,23
general-leftist-stuff,2021-01-04,10.57,17
general-leftist-stuff,2021-01-11,6.17,29
general-leftist-stuff,2021-01-18,1.97,80
general-leftist-stuff,2021-01-25,0.47,370
general-leftist-stuff,2021-02-01,0.91,170
general-leftist-stuff,2021-02-08,0.88,172
general-leftist-stuff,2021-02-15,9.61,20
general-leftist-stuff,2021-02-22,15.57,11
general-leftist-stuff,2021-03-01,13.39,14
general-leftist-stuff,2021-03-08,2.27,74
general-leftist-stuff,2021-03-15,1.71,96
general-leftist-stuff,2021-03-22,1.09,138
general-leftist-stuff,2021-03-29,3.82,45
general-leftist-stuff,2021-04-05,3.08,56
general-leftist-stuff,2021-04-12,1.42,134
general-leftist-stuff,2021-04-19,0.93,153
general-leftist-stuff,2021-04-26,1.07,156
general-leftist-stuff,2021-05-03,2.14,78
general-leftist-stuff,2021-05-10,5.02,34
general-leftist-stuff,2021-05-17,2.6,67
general-leftist-stuff,2021-05-24,0.93,171
general-leftist-stuff,2021-05-31,1.61,71
general-leftist-stuff,2021-06-07,6.42,35
general-leftist-stuff,2021-06-14,2.43,57
general-leftist-stuff,2021-06-21,1.28,156
general-leftist-stuff,2021-06-28,1.22,130
general-leftist-stuff,2021-07-05,1.13,173
general-leftist-stuff,2021-07-12,0.48,133
general-leftist-stuff,2021-07-19,21.2,12
general-leftist-stuff,2021-07-26,5.91,26
general-leftist-stuff,2021-08-02,5.29,34
general-leftist-stuff,2021-08-09,2.22,76
general-leftist-stuff,2021-08-16,2.54,65
general-leftist-stuff,2021-08-23,3.03,50
general-leftist-stuff,2021-08-30,26.65,7
general-leftist-stuff,2021-09-06,4.59,35
general-leftist-stuff,2021-09-13,2.14,93
general-leftist-stuff,2021-09-20,0.99,147
general-leftist-stuff,2021-09-27,10.35,16
general-leftist-stuff,2021-10-04,5.92,27
general-leftist-stuff,2021-10-11,5.06,34
general-leftist-stuff,2021-10-18,4.77,37
general-leftist-stuff,2021-10-25,3.02,53
general-leftist-stuff,2021-11-01,2.18,66
general-leftist-stuff,2021-11-08,16.66,12
general-leftist-stuff,2021-11-15,2.68,68
general-leftist-stuff,2021-11-22,5.06,30
general-leftist-stuff,2021-11-29,1.25,132
general-leftist-stuff,2021-12-06,2.71,62
general-leftist-stuff,2021-12-13,2.32,78
general-leftist-stuff,2021-12-20,2.8,58
general-leftist-stuff,2021-12-27,0.76,235
general-leftist-stuff,2022-01-03,4.41,36
general-leftist-stuff,2022-01-10,11.74,16
general-leftist-stuff,2022-01-17,6.64,23
general-leftist-stuff,2022-01-24,7.47,21
general-leftist-stuff,2022-01-31,12.88,13
general-leftist-stuff,2022-02-07,6.09,31
general-leftist-stuff,2022-02-14,1.38,109
general-leftist-stuff,2022-02-21,6.11,28
general-leftist-stuff,2022-02-28,1.07,155
general-leftist-stuff,2022-03-07,5.07,33
general-leftist-stuff,2022-03-14,4.52,41
general-leftist-stuff,2022-03-21,17.22,11
general-leftist-stuff,2022-03-28,17.49,8
general-leftist-stuff,2022-04-04,15.59,10
general-leftist-stuff,2022-04-11,8.9,18
general-leftist-stuff,2022-04-18,1.91,86
general-leftist-stuff,2022-04-25,2.78,64
general-leftist-stuff,2022-05-02,1.77,99
general-leftist-stuff,2022-05-09,2.07,78
general-leftist-stuff,2022-05-16,8.62,24
general-leftist-stuff,2022-05-23,12.44,10
general-leftist-stuff,2022-05-30,3.45,56
general-leftist-stuff,2022-06-06,5.89,37
general-leftist-stuff,2022-06-13,10.73,11
general-leftist-stuff,2022-06-20,0.73,206
general-leftist-stuff,2022-06-27,4.52,38
general-leftist-stuff,2022-07-04,7.76,21
general-leftist-stuff,2022-07-11,3.41,63
general-leftist-stuff,2022-07-18,5.54,20
general-leftist-stuff,2022-07-25,2.78,63
general-leftist-stuff,2022-08-01,3.16,54
general-leftist-stuff,2022-08-08,16.23,11
general-leftist-stuff,2022-08-15,4.96,15
general-leftist-stuff,2022-08-22,20.9,12
general-leftist-stuff,2022-08-29,5.05,22
general-leftist-stuff,2022-09-05,10.09,16
general-leftist-stuff,2022-09-12,14.83,16
general-leftist-stuff,2022-09-19,7.1,23
general-leftist-stuff,2022-09-26,10.36,21
general-leftist-stuff,2022-10-03,12.39,8
general-leftist-stuff,2022-10-10,275.23,1
general-leftist-stuff,2022-10-17,9.94,12
general-leftist-stuff,2022-10-24,18.32,7
general-leftist-stuff,2022-10-31,8.61,19
general-leftist-stuff,2022-11-07,9.97,17
general-leftist-stuff,2022-11-14,10.36,21
general-leftist-stuff,2022-11-21,1.5,59
general-leftist-stuff,2022-11-28,5.78,35
general-leftist-stuff,2022-12-05,4.05,38
general-leftist-stuff,2022-12-12,5.07,35
general-leftist-stuff,2022-12-19,6.19,27
general-leftist-stuff,2022-12-26,23.89,5
general-leftist-stuff,2023-01-02,15.14,10
general-leftist-stuff,2023-01-09,25.79,9
general-leftist-stuff,2023-01-16,10.15,15
general-leftist-stuff,2023-01-23,1.3,146
general-leftist-stuff,2023-01-30,2.74,61
general-leftist-stuff,2023-02-06,4.89,35
general-leftist-stuff,2023-02-13,4.56,41
general-leftist-stuff,2023-02-20,0.3,481
general-leftist-stuff,2023-02-27,0.27,637
general-leftist-stuff,2023-03-06,0.52,328
general-leftist-stuff,2023-03-13,0.14,1199
general-leftist-stuff,2023-03-20,0.14,953
general-leftist-stuff,2023-03-27,1.16,171
general-leftist-stuff,2023-04-03,1.91,97
general-leftist-stuff,2023-04-10,0.83,187
general-leftist-stuff,2023-04-17,1.2,141
general-leftist-stuff,2023-04-24,1.61,105
general-leftist-stuff,2023-05-01,6.63,28
general-leftist-stuff,2023-05-08,30.95,6
general-leftist-stuff,2023-05-15,1.23,99
general-leftist-stuff,2023-05-22,10.69,16
general-leftist-stuff,2023-05-29,4.47,31
general-leftist-stuff,2023-06-05,4.16,47
general-leftist-stuff,2023-06-12,5.2,33
general-leftist-stuff,2023-06-19,1.89,89
general-leftist-stuff,2023-06-26,12.4,11
general-leftist-stuff,2023-07-03,3.74,53
general-leftist-stuff,2023-07-10,5.76,32
general-leftist-stuff,2023-07-17,1.51,104
general-leftist-stuff,2023-07-24,1.02,150
general-leftist-stuff,2023-07-31,11.14,17
general-leftist-stuff,2023-08-07,3.71,38
general-leftist-stuff,2023-08-14,16.89,11
general-leftist-stuff,2023-08-21,3.02,30
general-leftist-stuff,2023-08-28,292.37,1
general-leftist-stuff,2023-09-04,8.09,14
general-leftist-stuff,2023-09-11,9.82,18
general-leftist-stuff,2023-09-18,5.06,33
general-leftist-stuff,2023-09-25,5.51,35
general-leftist-stuff,2023-10-02,1.03,140
general-leftist-stuff,2023-10-09,1.26,131
general-leftist-stuff,2023-10-16,103.45,2
general-leftist-stuff,2023-10-23,1.28,102
general-leftist-stuff,2023-10-30,36.04,6
general-leftist-stuff,2023-11-06,3.85,30
general-leftist-stuff,2023-11-13,2.35,74
general-leftist-stuff,2023-11-20,7.49,31
general-leftist-stuff,2023-11-27,4.64,32
general-leftist-stuff,2023-12-04,8.37,17
general-leftist-stuff,2023-12-11,19.36,6
general-leftist-stuff,2023-12-18,6.28,31
general-leftist-stuff,2023-12-25,15.07,11
general-leftist-stuff,2024-01-01,12.12,7
general-leftist-stuff,2024-01-08,10.38,22
general-leftist-stuff,2024-01-15,4.28,46
general-leftist-stuff,2024-01-22,233.41,1
general-leftist-stuff,2024-01-29,2.19,39
general-leftist-stuff,2024-02-05,56.32,4
general-leftist-stuff,2024-02-12,3.68,38
general-leftist-stuff,2024-02-19,1.07,170
general-leftist-stuff,2024-02-26,41.33,4
general-leftist-stuff,2024-03-04,13.13,11
general-leftist-stuff,2024-03-11,19.14,11
general-leftist-stuff,2024-03-18,16.24,8
general-leftist-stuff,2024-03-25,3.43,41
general-leftist-stuff,2024-04-01,32.31,5
general-leftist-stuff,2024-04-08,34.62,5
general-leftist-stuff,2024-04-15,7.76,25
general-leftist-stuff,2024-04-22,13.41,13
general-leftist-stuff,2024-04-29,2.47,64
general-leftist-stuff,2024-05-06,16.61,12
general-leftist-stuff,2024-05-13,25.88,6
general-leftist-stuff,2024-05-20,2.61,59
general-leftist-stuff,2024-05-27,16.6,11
general-leftist-stuff,2024-06-03,4.01,37
general-leftist-stuff,2024-06-10,4.52,28
general-leftist-stuff,2024-06-17,13.03,16
general-leftist-stuff,2024-06-24,1.65,111
general-leftist-stuff,2024-07-01,1.02,156
general-leftist-stuff,2024-07-08,1.47,114
general-leftist-stuff,2024-07-15,1.24,135
general-leftist-stuff,2024-07-22,0.96,190
general-leftist-stuff,2024-07-29,9.84,15
general-leftist-stuff,2024-08-05,1.21,145
general-leftist-stuff,2024-08-12,22.14,11
general-leftist-stuff,2024-08-19,0.35,269
general-leftist-stuff,2024-08-26,1.08,170
general-leftist-stuff,2024-09-02,5.95,27
general-leftist-stuff,2024-09-09,4.32,40
general-leftist-stuff,2024-09-16,2.51,59
general-leftist-stuff,2024-09-23,2.06,66
general-leftist-stuff,2024-09-30,2.71,74
general-leftist-stuff,2024-10-07,11.22,20
general-leftist-stuff,2024-10-14,6.84,19
general-leftist-stuff,2024-10-21,1.96,79
